SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469957.399412, 15.730503, -7.017106, 4.346224, 1.766832, -0.976289, -2.009507, -10.648163, -75.899857, -639.546143
1733469957.409432, 17.368287, -6.962488, 5.489904, 1.492486, -0.611980, -2.012998, -10.808670, -75.702682, -638.936035
1733469957.419471, 20.730794, -5.689521, 7.871237, 0.943580, -0.191934, -1.984050, -10.843399, -75.178970, -639.417908
1733469957.429420, 26.282349, -4.661810, 10.736348, 0.235110, -0.119608, -1.708921, -10.326859, -74.697784, -639.325378
1733469957.439424, 32.124500, -3.648314, 12.619089, -0.355043, -0.598155, -1.026525, -9.981461, -74.380661, -639.499207
1733469957.449052, 35.975723, -2.407968, 12.792519, -0.722697, -1.406925, 0.057680, -9.981216, -74.006668, -639.777222
1733469957.459418, 35.864542, -1.284788, 10.456825, -1.010999, -1.704378, 1.269669, -10.444214, -74.159393, -640.885986
1733469957.469412, 32.098762, -0.747889, 6.703166, -1.388588, -1.195542, 2.377559, -11.018173, -74.317719, -641.355835
1733469957.479059, 27.028292, -0.777966, 4.319589, -1.961616, -0.207540, 3.235499, -12.058853, -74.736618, -642.558411
1733469957.489415, 21.501727, -1.978658, 3.401263, -2.715233, 0.804377, 3.726982, -12.792877, -74.831207, -642.975708
1733469957.499426, 16.092776, -3.563620, 3.059191, -3.377153, 1.491609, 3.806233, -13.703659, -75.061752, -643.725647
1733469957.509409, 12.536040, -4.475212, 2.071882, -3.698091, 1.822997, 3.699067, -14.364349, -74.971527, -644.536133
1733469957.519434, 10.702381, -6.272659, -0.184354, -3.695243, 1.975881, 3.473351, -14.813629, -74.631851, -645.465820
1733469957.528783, 9.253440, -8.284536, -2.199374, -3.432911, 1.886911, 3.240138, -14.800552, -74.215668, -646.283813
1733469957.539412, 8.046164, -9.564237, -3.798850, -3.087270, 1.802247, 3.135255, -14.581436, -73.959335, -646.767883
1733469957.549408, 6.413019, -10.718093, -6.245125, -2.820725, 2.174778, 3.150336, -14.403641, -73.751343, -646.915649
1733469957.559417, 4.284424, -11.432163, -8.324639, -2.647997, 2.887583, 3.267101, -14.390564, -73.520035, -646.906921
1733469957.569459, 2.284667, -11.608436, -8.729409, -2.548038, 3.554955, 3.426492, -14.399170, -73.654221, -646.923096
1733469957.579409, 0.236577, -11.701212, -8.060230, -2.493489, 3.915033, 3.492883, -14.666199, -73.712021, -646.878357
1733469957.589405, -2.271349, -11.897237, -6.283882, -2.440420, 3.498196, 3.264555, -15.322357, -73.789047, -647.429443
1733469957.599457, -4.673482, -12.266094, -3.954323, -2.257517, 2.163202, 2.685817, -15.700500, -73.833817, -647.594604
1733469957.609404, -6.633136, -12.837560, -3.859902, -1.873178, 0.640225, 1.874630, -15.498444, -73.586624, -647.348999
1733469957.619428, -7.505373, -12.853272, -6.916699, -1.345850, -0.253668, 1.112096, -15.270401, -73.099899, -648.483521
1733469957.629412, -6.871359, -11.729044, -10.011953, -0.769412, -0.397722, 0.678001, -15.242874, -72.990921, -648.129639
1733469957.639449, -5.743241, -10.120141, -11.341633, -0.290190, 0.071545, 0.572348, -15.407867, -72.893661, -648.326843
1733469957.649478, -5.096208, -8.899846, -11.320234, -0.062755, 0.907117, 0.588644, -15.427139, -73.310883, -647.826843
1733469957.659414, -4.428824, -7.882310, -10.540922, -0.002193, 1.773001, 0.623886, -15.125198, -73.331558, -647.458618
1733469957.669408, -3.558532, -7.133374, -9.005041, 0.066183, 2.629950, 0.588785, -14.943115, -73.690506, -646.886047
1733469957.679410, -1.346140, -7.100155, -5.517438, 0.092746, 2.631178, 0.501733, -14.526245, -73.872192, -646.124634
1733469957.689406, -0.246004, -7.018901, -4.177882, 0.110754, 2.511974, 0.461867, -14.010696, -74.048843, -645.607117
1733469957.699403, 0.759112, -6.767810, -3.040187, 0.184885, 2.220564, 0.476624, -13.518021, -74.404938, -644.957397
1733469957.709401, 1.207127, -6.828862, -1.952771, 0.358789, 1.807186, 0.493692, -13.256607, -74.617142, -643.886963
1733469957.719402, 1.002572, -7.038205, -1.129165, 0.543557, 1.411845, 0.465724, -13.060699, -74.626404, -643.992920
1733469957.729404, 0.521188, -7.163601, -0.333841, 0.648783, 1.120268, 0.365840, -12.854919, -74.946106, -643.564758
1733469957.739406, 0.311994, -7.410802, 0.082001, 0.628543, 1.009813, 0.218811, -12.861221, -75.283005, -643.030701
1733469957.749407, 0.979528, -7.653066, 0.566977, 0.539639, 0.921239, 0.107717, -12.802170, -75.312592, -642.347412
1733469957.759411, 2.052878, -8.010999, 0.788740, 0.432252, 0.847215, 0.066535, -12.601379, -75.414459, -642.183899
1733469957.769414, 3.041833, -8.204929, 0.607828, 0.435755, 0.752464, 0.139941, -12.074753, -75.613861, -642.176086
1733469957.779418, 3.306243, -8.463353, 0.762254, 0.533608, 0.598546, 0.174744, -12.196518, -75.770645, -642.073853
1733469957.789399, 2.980482, -9.254487, 1.590947, 0.631253, 0.341563, 0.132676, -12.114517, -76.118668, -641.778320
1733469957.799401, 2.663100, -10.124480, 2.274342, 0.627404, 0.211869, 0.045704, -12.051575, -76.258896, -641.360718
1733469957.809400, 2.352902, -10.907235, 2.567931, 0.489179, 0.296572, -0.075021, -12.103897, -76.321442, -640.725769
1733469957.819400, 2.600103, -11.484237, 2.729540, 0.280131, 0.442443, -0.184086, -11.878723, -76.279373, -641.003174
1733469957.829399, 3.549254, -11.584045, 2.930503, 0.100491, 0.447987, -0.199922, -11.999985, -76.260254, -640.716675
1733469957.839398, 4.561702, -11.316793, 2.974347, 0.029089, 0.257562, -0.164282, -11.982895, -76.267715, -640.925415
1733469957.849400, 5.279364, -11.125107, 2.921973, 0.037005, -0.089467, -0.095796, -11.552780, -76.213654, -641.104919
