SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469406.310715, -31.660175, 14.714763, -17.275063, -5.607782, 0.506904, -2.169558, -53.311432, 5.035080, -614.749878
1733469406.320714, -30.833277, 15.733795, -19.011009, -4.902990, 0.461126, -2.786877, -54.433090, 4.452850, -612.936401
1733469406.330711, -29.594727, 16.747291, -20.335900, -4.191531, 0.420590, -3.275489, -56.108719, 3.413910, -611.544922
1733469406.340706, -27.909059, 17.362002, -20.982634, -3.569309, 0.429621, -3.649861, -57.848618, 2.480316, -609.894348
1733469406.350704, -26.780941, 17.668909, -21.574450, -3.062342, 0.647263, -3.996042, -59.620758, 1.076935, -609.290710
1733469406.360705, -25.686941, 18.021754, -22.038028, -2.633332, 0.946830, -4.341853, -61.435211, -0.575531, -609.117004
1733469406.370704, -24.116793, 18.406922, -22.255451, -2.201652, 1.201570, -4.651098, -63.383041, -2.189850, -608.703003
1733469406.380696, -22.042218, 18.904916, -22.703167, -1.697890, 1.418298, -4.861476, -65.339081, -4.088043, -608.356323
1733469406.390713, -19.832220, 19.431341, -23.026384, -1.151724, 1.606419, -4.966112, -67.717438, -5.948364, -608.941223
1733469406.400708, -17.815554, 19.857957, -22.994811, -0.602052, 1.783890, -4.994634, -69.406967, -7.611267, -609.579712
1733469406.410707, -16.173730, 20.187908, -22.705561, -0.077859, 1.977980, -5.012092, -71.606552, -9.719086, -610.404297
1733469406.420705, -14.811878, 20.348470, -22.213553, 0.433432, 2.173248, -5.061150, -73.301254, -11.857498, -611.861633
1733469406.430776, -13.423541, 20.246566, -21.588367, 0.898556, 2.389613, -5.067420, -75.214066, -13.924805, -613.100891
1733469406.440704, -11.631181, 20.849756, -20.653880, 1.381908, 2.484110, -4.989448, -76.656219, -16.058548, -614.953247
1733469406.450711, -10.239402, 20.620810, -19.626618, 1.915421, 2.531148, -4.936256, -77.719620, -18.795990, -616.429443
1733469406.460699, -8.899846, 20.377799, -18.536358, 2.440152, 2.500019, -4.859626, -79.148102, -20.975372, -618.421143
1733469406.470705, -7.678055, 20.152295, -17.083078, 2.918180, 2.404314, -4.793828, -80.153778, -23.487656, -619.783264
1733469406.480703, -6.776189, 19.541474, -15.699379, 3.334172, 2.345552, -4.753113, -81.022354, -25.967392, -620.818115
1733469406.490707, -5.781997, 18.869003, -14.419229, 3.664793, 2.370835, -4.704622, -81.706711, -28.470901, -623.218811
1733469406.500698, -4.619163, 18.312351, -13.065158, 3.906860, 2.457208, -4.612455, -81.922318, -31.283936, -624.915283
1733469406.510721, -3.393182, 17.873015, -11.654824, 4.102163, 2.565777, -4.441422, -82.082169, -33.928452, -626.457153
1733469406.520229, -1.956961, 17.384448, -10.319458, 4.265614, 2.695485, -4.180039, -82.128677, -36.701279, -628.372131
1733469406.530700, -0.411503, 16.827946, -8.991574, 4.388466, 2.852512, -3.810986, -82.096802, -39.128342, -629.653625
1733469406.540692, 1.008109, 16.196026, -7.610718, 4.477542, 2.960475, -3.379272, -81.785553, -41.582550, -631.174500
